author_id,inbound,created_at
AppleSupport,False,@116101 We're happy to help. Has Home Sharing worked with these devices before?
116101,True,@AppleSupport why is my home sharing not working and how do i fix it
AppleSupport,False,@116102 Which model do you have and is iOS 11.1 installed on it? Any steps tried so far?
116102,True,"@AppleSupport iPhone 6, yes ios11. Checked for updates, none available. I’ve swiped up to close the app several times and I’ve restarted it 2x"
AppleSupport,False,"@116102 To make sure, is iOS 11.1 showing here: Settings &gt; General &gt; About &gt; Version? Please DM us the answer here: https://t.co/GDrqU22YpT"
116103,True,@AppleSupport @116102 Battery life just got worst.
AppleSupport,False,"@116103 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT"
116102,True,@AppleSupport Sent twice. Don’t know if the first one went through but no reply either way.
116102,True,"@AppleSupport I just get a white screen and nothing loads. After a short time, it just closes/crashes. Thanks for the reply."
AppleSupport,False,@116102 We want you to be able to make calls on the iPhone. What exactly is going on with the Phone app?
116102,True,@115858 my PHONE app doesn’t work. Thank you for updating my #iPhone to an #ipod
AppleSupport,False,@116104 Let us look into that. What device and OS version are you using?
116104,True,@AppleSupport why can’t I change ringer volume with the buttons? Whose dumb idea was it to change that and how do they still have a job?
AppleSupport,False,@116105  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT
116105,True,@115858 if my words even mean a thing to you; I am an iPhone 7 owner and have updated to your latest software and now am having the most dropped calls in history and glitch’s such as apps randomly opening and more ... #iHelp
AppleSupport,False,@116106 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
116106,True,@AppleSupport epıl bana yardımcı olur musun telefon internet konusunda çok yakıyo napcaz ?
AppleSupport,False,@116107 Glad to hear and just reach out again if you need help. Have a good one!
116107,True,@AppleSupport Worked 👌🏽
AppleSupport,False,@116107 Please keep us posted afterwards.
116107,True,@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that
AppleSupport,False,@116107 Apps are important and we want you to get back to enjoying them. Which model do you have? Is iOS 11.1 installed on it?
116107,True,why won’t my apps fuccin download or update @AppleSupport
Uber_Support,False,@116108 Here to help! Send us a note via https://t.co/xMxswVLBKT so our team can connect.
116108,True,@Uber_Support I did. No response.
Uber_Support,False,@116108 We're here to help! Send us a DM with your email address so we can follow up.
116108,True,@115873 wtf is this.. every time I try to use the app it gives me this crap https://t.co/sp7kMe0ogA
Uber_Support,False,@116109 We have followed up via DM.
116109,True,@115877 your app and website still don’t work
Uber_Support,False,@116110 Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can assist.
116110,True,@Uber_Support Thanks! I appreciate it. Not sure what happened.
116110,True,@115873 hi just for a ride and it seemed to think I wanted to go to my original location. I canceled trip but want to see about being credited
Uber_Support,False,@116111 Here to help! Send us a note via https://t.co/zJ6aIZinzb so our team can connect.
116111,True,"@Uber_Support I already dm y'all about 30 mins ago, check it out it is long and detailed."
Uber_Support,False,@116111 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!
116111,True,@Uber_Support  https://t.co/Fc42zHkmDA
116111,True,Bruh can someone at @115873 @Uber_Support get back to me on my Dms 😒😒😒😒
Uber_Support,False,@116112 We're sorry to hear this was your experience. Send us a note via https://t.co/K05RdmK3t4 so we can assist.
116112,True,.@Uber_Support My driver broke down. Any tips on getting a refund?
Uber_Support,False,@116113 Please DM us with your account email address and phone number so we can look into this. https://t.co/sd7yH5jmbJ
116113,True,@Uber_Support i do not see we're the trid if is listed on the app.. i sent in a few message
Uber_Support,False,@116113 Sorry to hear this was your experience! Please send us a note at https://t.co/K05RdmK3t4 so we can connect right away.
116113,True,@115873 worst most unprofessional driver ever !! asked for extra fee when he showed up ! yelling at me cause uber don't pay for his 30k car??? https://t.co/i5qOULRSnc
Tesco,False,"@116114 Hi there, I've replied to your DM about this. Apologies - Josh"
116114,True,@Tesco are complaints taken seriously? Do you take customer complaints seriously or just pay it lip service???
Tesco,False,"@116115 Hi James, would you be able to let me know how many bottles of lemonade were in stock at the time you were there? Thanks - Callum"
116115,True,@116116 @Tesco  https://t.co/OOFePDl9eC
116116,True,@116115 @Tesco 😂😂🙄
116115,True,Ay @Tesco what’s your policy on bottles of lemonade? 6 bottle max is a bit of a joke am thirsty
Tesco,False,@116117 Finally could you please send me the bottom most row of digits from your receipt. - Nick 3/3
116117,True,"@Tesco Honestly, I don’t care that much. You should just know that all 6 sausages ended up in the bin"
Tesco,False,"@116117 Hi Rhys, thanks for letting us know. I've log this feed back anonymously. Thanks, James."
116117,True,"@Tesco thought you’d like to know: these sausages I purchased from you taste awful. Ruined my sausage and mash dinner, I just had mash! https://t.co/xBRP0FxHks"
Tesco,False,"@116117 Hi Rhys, I'm really sorry you've not had a stellar time with our Mor range, I'd like to get an internal log of this 1/3"
Tesco,False,"@116118 The most appropriate action to take, is to ensure this is addressed with the colleague concerned. TY - Chris 2/2"
116118,True,@Tesco You've lost me as a customer
Tesco,False,"@116118 I am sorry to hear that Polly, however we would not offer a gesture for complaints of this nature. TY - Chris"
116118,True,"@Tesco I am a regular customer and spend at least £50 a week with you, so pretty poor apology. Feel like shopping somewhere else"
Tesco,False,"@116118 Are you able to send us your name, address &amp; email by DM please &amp; we will get back to you shortly - Mike 2/2"
116118,True,@Tesco id tell Paul to wash his mouth out with soap. cheers
116118,True,hi @Tesco an answerphone message from your delivery driver ended with him saying 'fuck you' (he obviously thought he'd put the phone down)
Tesco,False,"@116118 Hi Polly, thank you for getting back to us, I have to be honest, giving a gesture is not going to resolve the issues. 1/2"
Delta,False,@116119 Thank you. Please reach out to the Flight Attendants for assistance.  *TMT
116119,True,@Delta I'm On Flight DL4047 to CLE. There is a man in 3A who is moaning in pain and sweating. He's not well.
Delta,False,@116120 Oh! Thanks for noticing! 😃 *TMT
116120,True,Dear cute flight attendant @delta. I’m board...just sayin’
Delta,False,@116121 Great! Please let us know if we can assist.  *HRO
116121,True,@Delta Yes. And isn’t diverted?!
Delta,False,@116121 I am showing DL 1262 is from LAS JFK?  *HRO
116121,True,@Delta hi. Any news why DL1262 diverted to AUS and DL1738 to SMF? Thanks
Delta,False,@116121 Oh ok.  Thanks for checking with us and we are here for you.  *HRO
Delta,False,@116122 Please follow this link for your request. Thank you.  https://t.co/an5C61CZZt *TMT
116122,True,@Delta I sent you guys a DM about a story! Thanks in advance for any help you can provide. 🎃
Delta,False,"@116123 Hey there, unfortunately, we are not able to assist with this request.  *TLT"
116123,True,@Delta Bummer! I promised them some info and in my hurry to get to my next flight forgot to leave my business card 😩
Delta,False,@116123 So sorry to disappoint. :-( *TAC
116123,True,"@Delta I was on flight 2222 LAX to ATL at 645am I'm trying to forward a message to one of the FAs, are you able to assist?"
Delta,False,"@116124 Enjoy, have a great week. 😊 *TBT"
116124,True,"@Delta I love the sky lounge access. Thank you. Imagine if they had a ""dark or more dim room"" to relax. That's next level!!"
Delta,False,@116121 Oh no! One moment as I take a look.  *HRO
116121,True,@Delta but it now looks like a mistake in @116125 and isn’t DL‘s fault
Delta,False,"@77483 Hi, Jenna. I apologize for your seating issue. Pls DM your conf # if I may assist, *AAB"
77483,True,@Delta Flights are what they are already. Just frustrated. I got this Amex but no real perks. Wondering when the perks actually happen.
Delta,False,"@77483 We appreciate your feedback, Jenna and thank you for sharing your concerns.  *ABN"
77483,True,@Delta Can I get the 35$ refunded for the seat cost I never got?
Delta,False,@77483 Please use the link to provide your confirmation #. *ABN https://t.co/6iDGBJAc2m
77483,True,@Delta just don’t know what I gotta do to not be treated like crap. Apparently spending thousands on your Amex isn’t cutting it.
Delta,False,@116126 I’d be delighted to assist. Please follow and DM your confirmation number.  *AFC https://t.co/6iDGBJAc2m
116126,True,@Delta booked a code share Korean Air flight on https://t.co/xFTVohudJC; where can I find my confirmation # or ticket # for the KE portion?
Uber_Support,False,@116127 Here to help! Please DM (direct message) us your email address so we can follow up. Thanks!
116127,True,@Uber_Support pls check dm
116127,True,@Uber_Support I have submitted complain against over charging but still not response from uber support!!!!
SpotifyCares,False,"@116128 Got it! Could you try streaming one of our 15 Stranger Things playlists, then switch to the Now Playing screen? /KB"
